content_hash,file_path,file_type,file_size,modified_ts,indexed_at,last_error
e2bf60750556f2ee817c4ef45c4c1f1c123c27bbd9a82ee7c6d2bec13c3ee223,Z:\ScanOriginal\pdf20220912_102939_Raven_Scan.pdf,pdf,62915,1706493560,2026-07-26 19:12:03,
1f02cadc785e308397e7594cc56474418aa96154217b5283b93cdb218bb2424a,Z:\ScanOriginal\pdf20220925_213952_Raven_Scan.pdf,pdf,129751,1706493566,2026-07-26 19:12:03,
9b6555fc2796ff911b45e06fe477b7a3d7cd9f2feaa421764eba768807b8e00a,Z:\ScanOriginal\pdf20220925_214008_Raven_Scan.pdf,pdf,52540,1706493569,2026-07-26 19:12:03,
cdf40a5a7ca692c950eb0a5744ce2bf233a163417e5ed9a58eef35e9ff972dd1,Z:\ScanOriginal\pdf20220925_214051_Raven_Scan.pdf,pdf,126674,1706493576,2026-07-26 19:12:03,
9a4f8a97ae805e13997168d3952496e9a7ed30b61fbf0eb36bf3d9686435629e,Z:\ScanOriginal\pdf20221020_143814_Raven_Scan.pdf,pdf,66384,1706493581,2026-07-26 19:12:03,
e198d03bee3133e16d2c6ceaecd320ff01932aaa76ad4fb9e440d3b6a25ad6b3,Z:\ScanOriginal\pdf20221020_144643_Raven_Scan.pdf,pdf,66723,1706493585,2026-07-26 19:12:03,
005b0bb81e256dca82338cf6c7b9202e69f4e410ce3f4d6359991963d1ad593d,Z:\ScanOriginal\pdf20221020_153346_Raven_Scan.pdf,pdf,112550,1706493594,2026-07-26 19:12:03,
59fcc9ad967c16e305257415d1a0453a5f660da228625d1c85c6e16fe878fa63,Z:\ScanOriginal\pdf20221020_153411_Raven_Scan.pdf,pdf,118932,1706493604,2026-07-26 19:12:03,
05c2cdd44008a3dba1ea9a6e457fbff26e85f26216fd0651fe9dbf54d1f5c953,Z:\ScanOriginal\pdf20221218_161202_Raven_Scan.pdf,pdf,100742,1706493609,2026-07-26 19:12:03,
ccd069644fef5b091c564e773419be7030b0dcbbd5a11adb1f8379b194fe27b3,Z:\ScanOriginal\pdf20230217_154311_Raven_Scan.pdf,pdf,53663,1706493615,2026-07-26 19:12:03,
c45d81101d8b11a8d2ec4e1efa50592c5c2270578ecccc38bbe49074e3719f2d,Z:\ScanOriginal\pdf20230217_154345_Raven_Scan.pdf,pdf,80567,1706493619,2026-07-26 19:12:03,
75da0639e79801502e74dc6ec52038a7f2a946a6077174791f5856cd18d54dbf,Z:\ScanOriginal\pdf20230221_113530_Raven_Scan.pdf,pdf,124846,1706491570,2026-07-26 19:12:03,
7b4332f28b192a911f2e1456b4e95637349995f338de9159e2d3efb02aa97b8a,Z:\ScanOriginal\pdf20230227_142349_Raven_Scan.pdf,pdf,63913,1706491576,2026-07-26 19:12:03,
3d17a741e00cda7695386518ddbc4bf9e64f12f40210c6c2378f7438a28c0706,Z:\ScanOriginal\pdf20230325_162852_Raven_Scan.pdf,pdf,63236,1706493624,2026-07-26 19:12:03,
f34a0076ec57d2aca66b78eff8adc7e3278da191ebd0dd1eef2c1087c3c5fd92,Z:\ScanOriginal\pdf20230325_174627_Raven_Scan.pdf,pdf,62263,1706493626,2026-07-26 19:12:03,
e370229f5d89b3701d4c74bfa98c0adebce0b18f1b4f32b53e8f9a141bcc82d8,Z:\ScanOriginal\pdf20230327_121730_Raven_Scan.pdf,pdf,114182,1706491679,2026-07-26 19:12:03,
b6a68dda9b5e2f458066436cf423f3aa4d00d46d16d8ffff7404485e0b7a30cf,Z:\ScanOriginal\pdf20230328_162013_Raven_Scan.pdf,pdf,75420,1706493632,2026-07-26 19:12:03,
97028f238452404eb2e6ca1f3bc262d59c8d286d51675d9e519b41dbf9becd59,Z:\ScanOriginal\pdf20230328_162037_Raven_Scan.pdf,pdf,58183,1706493637,2026-07-26 19:12:03,
e423ad4d89f1f75f3d45d5066168b0d56a91c100a5acfa0bb65d572a0ea244d3,Z:\ScanOriginal\pdf20230426_141733_Raven_Scan.pdf,pdf,94879,1706493643,2026-07-26 19:12:03,
dc47a32fb5c328fb7e87cf151e7f2609eafd578308bdd2075db1bdc7c58c0945,Z:\ScanOriginal\pdf20230517_090058_Raven_Scan.pdf,pdf,31855,1706493646,2026-07-26 19:12:03,
e924c4208bd9badda3730803f0ac7847a4a1caf16a02b7580ad800d517a6651f,Z:\ScanOriginal\pdf20230531_112624_Raven_Scan.pdf,pdf,20578,1706493649,2026-07-26 19:12:03,
21d17de61cc29841405413d727073c17f49a95133092ec12c8fba195891abcf3,Z:\ScanOriginal\pdf20230531_153528_Raven_Scan.pdf,pdf,37195,1706493652,2026-07-26 19:12:03,
c38c7b7cdf0d0fe59747398471ea9dfd8c00afce30028b2e79e9820ab55157e0,Z:\ScanOriginal\pdf20230604_122426_Raven_Scan.pdf,pdf,16537,1706493654,2026-07-26 19:12:03,
473ad14b125b4b268aa0c3998149867c9f3729cd8baf852df74237f7567805e8,Z:\ScanOriginal\pdf20230606_095916_Raven_Scan.pdf,pdf,104915,1706493658,2026-07-26 19:12:03,
7ade48fcfda38830453faef2226bc469df3fa6cb2e32ff61a26f3b6d62773a23,Z:\ScanOriginal\pdf20230613_235340_Raven_Scan.pdf,pdf,75140,1706493662,2026-07-26 19:12:03,
a35741be49e86f5a6364ba2737dd7769051bda678702883e70e1307ce9b659f0,Z:\ScanOriginal\pdf20230706_202337_Raven_Scan.pdf,pdf,68238,1706493666,2026-07-26 19:12:03,
3802aeaef850f7668000999423f28caff09bcfa703364330b0c3b03f9ef9ac61,Z:\ScanOriginal\pdf20230718_135933_Raven_Scan.pdf,pdf,69776,1706493671,2026-07-26 19:12:03,
75fdeda99ddf038865ab2315f3eca6867d94812e60f9808d73e846d12694bcfe,Z:\ScanOriginal\pdf20230820_095712_Raven_Scan.pdf,pdf,155198,1706491870,2026-07-26 19:12:03,
46a502072bd7da7e823dc9ecb59f19b88ac65f9c11572692f1ed5ed31cb5b8de,Z:\ScanOriginal\pdf20230820_104422_Raven_Scan.pdf,pdf,62064,1706493679,2026-07-26 19:12:03,
dce00ec1288cd58b421717274913674acec9565d81f3effa76ccbade4a77400d,Z:\ScanOriginal\pdf20230916_185807_Raven_Scan.pdf,pdf,40112,1706493681,2026-07-26 19:12:03,
4c7bef53dedd16bda9106be1a75ced4107b81c87a0b7b913ba2e42675578f07f,Z:\ScanOriginal\pdf20231208_085326_Raven_Scan.pdf,pdf,86244,1706493877,2026-07-26 19:12:03,
1cdd38d440b383e91718428744fddf7af998f5e3bf1d4d5b65198298178c88fb,Z:\ScanOriginal\pdf20240108_094124_Raven_Scan.pdf,pdf,97791,1706493885,2026-07-26 19:12:03,
0e0f58241c4b00acb98ee45dc09a10c0e99d44ef741b190e11f54b4a10f22a9e,Z:\ScanOriginal\pdfAcknowledgement NEW April 2019 Xiaoning Yang.pdf,pdf,76698,1706493889,2026-07-26 19:12:03,
02351ae0fb15e77ffc9577e907d8dec3f84e4956f972e9a050f9eee9a1581d16,Z:\ScanOriginal\pdfAIC.pdf,pdf,154896,1706493895,2026-07-26 19:12:03,
ddbc31a9069f951e8d379043e1c007655f2d55406ec9fe8077e6f002824a2c1a,Z:\ScanOriginal\pdfAviva-Payment Form.pdf,pdf,247401,1706493900,2026-07-26 19:12:03,
ae3a450fc66965cfd8f00c3919b044dfec9e6572a26b7e11dcab268b26a0a16f,Z:\ScanOriginal\pdfBank Account Details - RBC Online Banking.pdf,pdf,201583,1706493903,2026-07-26 19:12:03,
209b18f96be659c837dd8a6ede9e2f0e7982608c938edfe8961c5af5437c664b,Z:\ScanOriginal\pdfCHAT Consent Form - Revised 05052017.pdf,pdf,272320,1706493911,2026-07-26 19:12:03,
bb4ce7d3e9bde2037d68d0c7d16f762fd1ab643fccac9db6a83091dd0b053163,Z:\ScanOriginal\pdfCSIO Payment Authorization Form.pdf,pdf,416179,1706493916,2026-07-26 19:12:03,
143eb0f4dcd435a8c38b9d797c5ab59917a687be4138b25967a5e540204a7b94,Z:\ScanOriginal\pdfDefault on Termination 2020 Xiaoning Yang Xiaoning Yang.pdf,pdf,56333,1706493922,2026-07-26 19:12:03,
bed4ee62fee23fce99226f76d01cdb6eae5debc2a46a7d4f62644cad39a19ba7,Z:\ScanOriginal\pdfElectronic Disclosures and Signatures Consent.pdf,pdf,179691,1706493925,2026-07-26 19:12:03,
3533ded37a1a3006925b9cf479ca385e5c3c3d7bbfb5f71183496e32ce34d692,Z:\ScanOriginal\pdfEntertainment and gift report NEW Xiaoning Yang.pdf,pdf,95904,1706493931,2026-07-26 19:12:03,
de30eb786f62c29d7c4b3f88d1a6ebaf78a3a183db21c4fdaff24def113e8b43,Z:\ScanOriginal\pdfhistory.pdf,pdf,223587,1706493935,2026-07-26 19:12:03,
21a5aa8c0291e249bcfc357d4e275358a8f3ec71728d658ea2a8c34a656e148e,"Z:\ScanOriginal\pdfHST Payable _Jun.30,2023.pdf",pdf,244979,1706493938,2026-07-26 19:12:03,
d7277ab4a8866d67088037baac6e4c7db9be1778ec0bc49f77bc269573ec0c95,Z:\ScanOriginal\pdfInvoice---2851275 Ontario  Inc June 2023.pdf,pdf,272517,1706493941,2026-07-26 19:12:03,
27d722ea2d04a785981aa1aa14178b0a31c723e49926e85f4fd5dfa3289c3146,Z:\ScanOriginal\pdfLiHuiLingPaysllip.pdf,pdf,68402,1706493945,2026-07-26 19:12:03,
a7736789510d4618fc02bb796da0efb9eecb91749ccd7e0dfa36a2fda23187a2,Z:\ScanOriginal\pdfmeds.pdf,pdf,235993,1706493949,2026-07-26 19:12:03,
ce0a2998ceea4708b53d7aa4838c8034317411e97540c55e6ebb143c098469df,Z:\ScanOriginal\pdfNew OAB Form (Chinese).pdf,pdf,351002,1706493969,2026-07-26 19:12:03,
802b5a25e9b619238e362b9f3646679966712f57f4d3c39d7825f8ad95ecb8e8,Z:\ScanOriginal\pdfNon_filer_benefit_letter_2022_01_06_23_42_55_798586.pdf,pdf,70490,1706492606,2026-07-26 19:12:03,
5b0f765baa9427c1b6460478ba667866aaff59f3b24815adbd216a6e5d4b645d,Z:\ScanOriginal\pdfPayment inlaw  407 ETR.pdf,pdf,193598,1706493971,2026-07-26 19:12:03,
074618066e1afdcc0391d06400e885dc4693c12542cc8c7a420f409b77d6e0a1,Z:\ScanOriginal\pdfRBC_ transfer BMO account receipt Aug 9th.pdf,pdf,197923,1706493974,2026-07-26 19:12:03,
3f9d9ebf02b7dfb78be8c30dcd17d407c32558aaed3d447b6f6fb865894f46e3,Z:\ScanOriginal\pdfRoyal Woodshop Scans_20211102_150011.pdf,pdf,96294,1706493980,2026-07-26 19:12:03,
22fda1163d11ca8b4a48968f5f261a62c44c3fb213c9c12362e5c8ac6c086c43,Z:\ScanOriginal\pdfTrilliumSchool 2021.pdf,pdf,64162,1706493983,2026-07-26 19:12:03,
a9f4615bf6d2986fbab86fa9c825c7c7e9a3bcdb36296316f1c6ccf492d380d5,Z:\ScanOriginal\pdfUNISGNED HOME CANCELLATION.pdf,pdf,301866,1706493986,2026-07-26 19:12:03,
710df941fb51e6facc83aa2ceb1cd90bd9afcd64403305282752173e32aa8aca,Z:\ScanOriginal\pdfView remitting requirements - RP account.pdf,pdf,199244,1706493990,2026-07-26 19:12:03,
8f827489d460d2ec4c9997e66ccf3ba35e02affc9d8d25a19085fb8ec7c5c4c5,Z:\ScanOriginal\pdfYangGuoRui PaySlips.pdf,pdf,120966,1706493996,2026-07-26 19:12:03,
acaa61b3e3082463e8ed913f48be27ab8a110b9b4c115bcd7ee8c1d4b90f64e8,Z:\ScanOriginal\png2021-08-01_23-23-33.pdf,pdf,53036,1706493088,2026-07-26 19:12:03,
45abd994a4748894470081c6a52571a85d803e8da8f45b726a473ac100b2995e,Z:\ScanOriginal\ACSESS EO Wording.pdf,pdf,369823,1706805540,2026-07-26 19:12:03,
0bfc1e971283daeac45c80fee42f7da5ce7eda3b959f61f6574052ef9d850836,Z:\ScanOriginal\ACSESS GL Wording.pdf,pdf,642682,1706805540,2026-07-26 19:12:03,
d195f37293505fcc0a8399b6ae27561948d14bd1b56993c60b422bb292410744,Z:\ScanOriginal\Application052588.pdf,pdf,199939,1706805480,2026-07-26 19:12:03,
d98de37f27bbfec5aee8daddfc1ac5deaf66d91ddd27c6d0af4cb6adec76ea8a,Z:\ScanOriginal\jpeg20210813_082915_Raven_Scan (2).pdf,pdf,829318,1706562370,2026-07-26 19:12:03,
06905634cc4f329e466e32c070031984435f38e2bc9c3e8427acd1dc44fcb23b,Z:\ScanOriginal\jpeg20230926_100959_Raven_Scan_1 (2).pdf,pdf,236693,1706562376,2026-07-26 19:12:03,
ac3ceaaba510aab10f1f775b1de5fff956777c463556ba6ea884aae770edf3a8,Z:\ScanOriginal\pdf414701_Xiaoning_Yang_2022-05-14_folio_08a69d5a-71bf-442b-9ddb-494de4435e20 (2).pdf,pdf,5686633,1706562398,2026-07-26 19:12:03,
72746667a940aaa613a3d2f5a20bac9d301b16f638da20212be6f8d0bde1ed3f,Z:\ScanOriginal\pdf414701_Xiaoning_Yang_all_q2_q3 (2).pdf,pdf,1073828,1706562409,2026-07-26 19:12:03,
da133512119b32a9c45a12dcc4f45ef6308e75089c24e2a11f8575f1db65fef3,Z:\ScanOriginal\pdf2851275 Ontario Ltd. June 30 2023 - T183CORP (2).pdf,pdf,87376,1706562421,2026-07-26 19:12:05,
7f838664866fba0668821b370554a91fc96652726f2d77fa9425272a81e6c37a,Z:\ScanOriginal\pdf2851275 Ontario Ltd. June 30 2023 - T183CORP signed (2).pdf,pdf,117609,1706562415,2026-07-26 19:12:05,
2a87269a9ca45b4af01f9b10981335b5b8914acb2773aeb32d251447ad8a6292,Z:\ScanOriginal\pdf2851275 Ontario Ltd. Year end June 30 2023 (2).pdf,pdf,703706,1706562433,2026-07-26 19:12:05,
ebf9cb41fef80e94224ad4a334a9c82e0fbec0191c7ad12efc3bb849d62cad41,Z:\ScanOriginal\pdf20210715_215812_Raven_Scan (2).pdf,pdf,852284,1706562442,2026-07-26 19:12:05,
7d249ec55ccd574da2ef69c1e28f1b6af7f0051dc962172bcc62293e37112f08,Z:\ScanOriginal\pdf20210720_180735_Raven_Scan (2).pdf,pdf,487678,1706562448,2026-07-26 19:12:05,
fb00747966ab41fec247003c112df5f341ccb66cefa38999a7a33c8148e2aae9,Z:\ScanOriginal\pdf20210720_181126_Raven_Scan (2).pdf,pdf,3614592,1706562468,2026-07-26 19:12:05,
c5c4a55a34253fe0a4e1a59dc81c7dda1c090f3d27ed626698f3564d3347b5d3,Z:\ScanOriginal\pdf20210725_173019_Raven_Scan (2).pdf,pdf,571525,1706562477,2026-07-26 19:12:05,
f09faac9348ba1461c63409d7b792125715bf69f6f379be332cbc54806c49e35,Z:\ScanOriginal\pdf20210730_173732_Raven_Scan (2).pdf,pdf,90964,1706562482,2026-07-26 19:12:05,
50f97b7694f71c5f43a276f2f7e49b3a2a65434c7a56752d385e088d72ea22c1,Z:\ScanOriginal\20240203_170730_Raven_Scan.pdf,pdf,701611,1706998058,2026-07-26 19:12:05,
1b1a4cb83d478618020f5667fe72e4c5b72e64b84d0a9653147dc53cb01def6c,Z:\ScanOriginal\20240203_170802_Raven_Scan.pdf,pdf,426879,1706998089,2026-07-26 19:12:05,
3c69d36796e1f28653e954f9b0292607e1e237acb818e77e4f0e086544506507,Z:\ScanOriginal\20240203_170850_Raven_Scan.pdf,pdf,290431,1706998137,2026-07-26 19:12:05,
63ecb3317d47d05c608edf39894776a6f863c1f0936525c47ed784a18d7d7923,Z:\ScanOriginal\20240203_171238_Raven_Scan.pdf,pdf,269251,1706998365,2026-07-26 19:12:05,
5515ee2b000c82aa80f2e6696d2a5bf7565c0c36674338e845a4fd9c69befcf9,Z:\ScanOriginal\20240203_170956_Raven_Scan.pdf,pdf,162395,1706998202,2026-07-26 19:12:05,
759341ab70a2efffc342b6d836d2c4ba6aeaadd6d931b15bc087be67f6c4a83f,Z:\ScanOriginal\07012026101610.pdf,pdf,289603,1782915481,2026-07-26 19:12:05,
740b6217fb0060844b20cfc935a30832f5b2a675b7c3cd1eaf617adbfa98a6cb,Z:\ScanOriginal\2016-01-01 YANG- MIA LIUYI (1).pdf,pdf,130789,0,2026-07-26 19:12:05,
043c5fca8927af15ce6ed55ae9c4faecdddc28ee6859a5d42fdb8e4979e2132d,Z:\ScanOriginal\2020-03-20 SwapClear Zero Coupon Rate Curve Construction Methodology.pdf,pdf,428553,1585158572,2026-07-26 19:12:05,
6cc55a150d78a49fba0836d09e8c892af01647dd85e8fd7700e3ce8c4b5b1efc,Z:\ScanOriginal\2020-03-23 SwapClear Zero Coupon Rate Curve Construction.pdf,pdf,2446796,1585158584,2026-07-26 19:12:05,
c3582f9b82c20400bdb74bedd16fddeac129b4e0cb089455de3154dbc72c7451,Z:\ScanOriginal\2021-04-20 Endur File Name_4.20.pdf,pdf,179116,1618930702,2026-07-26 19:12:05,
d1a33cbbde6faad6f54432b39b8dcc9d240fcec8c7ef1e185e00d09928f7af32,Z:\ScanOriginal\2021-04-21 Energy Desk Process Maps F21.pdf,pdf,687846,1619028833,2026-07-26 19:12:05,
307dfee8261f556181af6a94b469c638b0ffdcac8f42f673f48eaa0361fa53bf,Z:\ScanOriginal\2021-04-21 Metals Desk Process Maps F21.pdf,pdf,914953,1619028854,2026-07-26 19:12:05,
f38d39d3b0989b99ec9818125659407826c7870f6c02c10a71404b9329f0a308,Z:\ScanOriginal\2021-04-21 Endur Architecture Diagram_4.20.pdf,pdf,380788,1619028877,2026-07-26 19:12:05,
785a0566b51d5eea9b841127fb775e31504e8deee40c098216338f940f8d7888,Z:\ScanOriginal\2021-04-22 Test Dashboard - Beacon Platform Documentation.pdf,pdf,909260,1619124527,2026-07-26 19:12:05,
666858f8afee9103fe0a0072a0feb97e132af7eaf036b7af68b85a5eae197082,Z:\ScanOriginal\2021-04-22 Beacon Package Manager (BPM) - Beacon Platform Documentation.pdf,pdf,247338,1619124611,2026-07-26 19:12:05,
caf4aec5b674fde777ce4b19dcef5b579835b1a77a12dd85ad29ac5b6a7db269,Z:\ScanOriginal\2021-04-22 Platform Lifecycle - Beacon Platform Documentation.pdf,pdf,77431,1619124712,2026-07-26 19:12:05,
a001a704bfc70e2752860c69485db0c950ab5ade40fcd9003741d1f729dc1779,Z:\ScanOriginal\2021-04-22 Self-Service Configuration Override - Beacon Platform Documentation.pdf,pdf,126066,1619124730,2026-07-26 19:12:05,
bbfb9848f3000b0b772f69703956bcfb79ef1c2074b81c0442c5de92427aaec0,Z:\ScanOriginal\2021-04-22 Beacon Infrastructure Overview.pdf,pdf,1213334,1619125093,2026-07-26 19:12:05,
a672a132b9c31a9b10a5304f91252764a4ed7d81e3ba489e70bac0fbc5016847,Z:\ScanOriginal\2005-05-17 Connex_XML_Service_Methods.pdf,pdf,4194304,1619641628,2026-07-26 19:12:05,
c7e3fb99b58d75b49d24f68df64147b31c02eb9fd2d8b900d189b1f1dec9442e,Z:\ScanOriginal\2017-10-01 Murex Cloud Solutions.pdf,pdf,6443350,1621263218,2026-07-26 19:12:05,
65d37e19dd1302e201ea548119c87f8ca6f0ae4dcbb14a48a3fbbc7fcc372fa5,Z:\ScanOriginal\2020-01-03 Large Chinese Bank - Case Study.pdf,pdf,283799,1621263219,2026-07-26 19:12:05,
f295ec25490dd9981c83fc4f97858953280e7bf1da3cafbfae470b41acebe367,Z:\ScanOriginal\2021-05-17 FX Cash Performance Benchmark.pdf,pdf,728444,1621263219,2026-07-26 19:12:06,
e396e73f8041a361649bd078fe92faf67eddc125dcdea26831a92fa7aa13f625,Z:\ScanOriginal\2021-05-17 Large British Multinational Bank - Case Study.pdf,pdf,554639,1621263219,2026-07-26 19:12:06,
f465d9225c9b8ea4a95cc7b362348d8bf49aa740358076b16cdb7d984e707873,Z:\ScanOriginal\2021-05-17 Large German Bank - Case study.pdf,pdf,568612,1621263220,2026-07-26 19:12:06,
12d0f09c391849587ff554572d4d5195b1620119e3073ab4de85879da639c09f,Z:\ScanOriginal\2021-05-17 Murex Standard Connectors.pdf,pdf,284547,1621263240,2026-07-26 19:12:06,
89c0cfc4ce078d65398f16c9b874f813a45854fd5de36a8b5f92d36ef7d5f4ca,Z:\ScanOriginal\2021-05-17 MX.3 Architecture Overview.pdf,pdf,461414,1621263241,2026-07-26 19:12:06,
df5741b0a7fdc209ce20e139983f7034e0d1da60d89df782eee8a19739d9fd91,Z:\ScanOriginal\2021-05-17 MXTest.pdf,pdf,1456262,1621263241,2026-07-26 19:12:06,
adfea166939e5ab36bc42acd9595ae109bd473817d57ff5768eea4b14e110eda,Z:\ScanOriginal\2021-07-11 Entertainment and gift report NEW Xiaoning Yang.pdf,pdf,332917,1626056533,2026-07-26 19:12:06,
8eb117cb57d4f674cf15fef1dc5adb7a36f048d0fbb642a44392ce01ae7113a1,Z:\ScanOriginal\2021-07-11 Personal trading form NEW Xiaoning Yang.pdf,pdf,459302,1626056609,2026-07-26 19:12:06,
0168a186602d9dd2a7e757312ae6ea8b569b45c6f49f5fcb5fdf8949b49db8c2,Z:\ScanOriginal\2021-07-11 Acknowledgement NEW April 2019 Xiaoning Yang.pdf,pdf,223635,1626056759,2026-07-26 19:12:06,
c48e623fc42b1c81cd0e31d1c82b7efb6e3d47cdd030d38c442db71c9e70805d,Z:\ScanOriginal\2021-07-11 Personal Info Form NEW Xiaoning Yang.pdf,pdf,550408,1626056846,2026-07-26 19:12:06,
237502031548e36b8ed7732944d915e32313020a5c87c48e0985ced0a27a9802,Z:\ScanOriginal\2021-07-01 Default on Termination 2020 Xiaoning Yang Xiaoning Yang.pdf,pdf,254294,1626056998,2026-07-26 19:12:06,
e92e5748e426de7973ca3ae855b206a5e9d8199b2cb601294bfd3eb4dd35dbc5,Z:\ScanOriginal\2021-07-14 Business Number Summary of accounts BN 790433304 Ivan Yang.pdf,pdf,761452,1626301465,2026-07-26 19:12:06,
1fd1348fb3ef62630794bdf67b7935808a6450d88eb1bba7653d8c067464a5aa,Z:\ScanOriginal\2021-07-15 20210715_215812_Raven_Scan.pdf,pdf,1022449,1626404327,2026-07-26 19:12:06,
42caacdaa3e4f44e7e2dfe8b2c4a32b57c38018b7f1c3ed0d61ded34f5b5638d,Z:\ScanOriginal\2021-07-19 Authorization letter to Sunny Xiaoning Yang July 19 2021.pdf,pdf,332402,1626711446,2026-07-26 19:12:06,
861f354e9309d8735af3c42e114b70db4f14fa6e31f1e211b4590fbde506e8cb,Z:\ScanOriginal\pw.txt,txt,9,1626805411,2026-07-26 19:12:06,
eafa9a5041b863e842797048d5e47c8f56c3424c880d47c32b8443c47a5961a8,Z:\ScanOriginal\2021-07-08 20210720_180735_Raven_Scan.pdf,pdf,997712,1626822498,2026-07-26 19:12:06,
a624aec06ab7f7046bfe9bf75052a22f7ad84851c35bca5ec19bca22f4c0c05e,Z:\ScanOriginal\2021-10-10 20210720_181126_Raven_Scan.pdf,pdf,6739473,1626822736,2026-07-26 19:12:06,
7450c3362c0f0bfcbb1a2c27a7149f44d10815babd78f85bd432f2df6ab2f0a9,Z:\ScanOriginal\2021-07-19 20210725_173019_Raven_Scan.pdf,pdf,934705,1627252274,2026-07-26 19:12:06,
5c86d14a94a8c35d9dc3aad08fa1bbc75d5bfed68e0822946b00faaf47aac9f5,Z:\ScanOriginal\1981-03-28 20210726_170018_Raven_Scan.pdf,pdf,1465861,1627336835,2026-07-26 19:12:06,
1b48b898c61748038ce5c158c25c1921c331c8172acfdca2ca8512b3cb821d16,Z:\ScanOriginal\2021-07-30 20210730_173732_Raven_Scan.pdf,pdf,449057,1627684671,2026-07-26 19:12:06,
a503900ef9cc0c5616794bc40dc36a9500ced6d297f25e07a314296cf7e22c80,Z:\ScanOriginal\2021-08-01 20210801_222034_Raven_Scan.pdf,pdf,109573,1627874454,2026-07-26 19:12:06,
fdb0dc01b5d3d31a61a6b7458f2d31dceec821e8f8247fc32ef736c165869c34,Z:\ScanOriginal\2021-06-30 Business Account Application and Agreement CIBC Aug 1st 2021.pdf,pdf,1764482,1628007237,2026-07-26 19:12:06,
c433172f7cb3d5d776ad9acc78bd73c372c1e1fab9ad2230bf1fd7e6d31a971e,Z:\ScanOriginal\2021-08-05 Form 3.1 Spouse consent signed Xiaoning Yang Aug 5th 2021.pdf,pdf,322928,1628175146,2026-07-26 19:12:06,
a1bd6a76e77098a7693546d204efc2cbcb1e3834a7f53a9dfa43185114ea7813,Z:\ScanOriginal\2021-08-01 Form 3 signed Xiaoning Yang Aug 5th 2021.pdf,pdf,293807,1628175272,2026-07-26 19:12:06,
9bda364166e3c699f827f0999bab6b6ecebf8a9322abcdde1cc7d2b951053f5c,Z:\ScanOriginal\2021-08-09 RBC_ transfer BMO account receipt Aug 9th.pdf,pdf,55366,1628520534,2026-07-26 19:12:06,
2ce8d466027d610fdb64499bc29cf3b68ba6c969a6eba254322e8cc6c17528e9,Z:\ScanOriginal\2021-08-04 20210811_184720_Raven_Scan.pdf,pdf,3124028,1628725681,2026-07-26 19:12:06,
733e6adff9485420757c315e0e1fb997ab71e5cc9f6bbdabc9ea41032afa2554,Z:\ScanOriginal\2021-03-01 20210819_122154_Raven_Scan.pdf,pdf,1867990,1629393964,2026-07-26 19:12:06,
e48ab6a88dbf65c392b1c18c8ee8489d72f3a92de24a339738ad74b333c1c044,Z:\ScanOriginal\2021-08-22 20210825_205700_Raven_Scan.pdf,pdf,562301,1629943099,2026-07-26 19:12:06,
ef78ffd17296136f3172deb418387ea869d29e8d870b875dfdc465fd184731fa,Z:\ScanOriginal\2021-08-18 20210825_205931_Raven_Scan.pdf,pdf,633218,1629943272,2026-07-26 19:12:06,
ee663bfa900ff5948e75a769ad5f164de868fadaa483ae8fb48b42fdee7f4f48,Z:\ScanOriginal\2021-08-26 20210826_122415_Raven_Scan.pdf,pdf,549122,1629998742,2026-07-26 19:12:06,
2471a12272d3104f2c187ae821fe1a934fd20acb59b41b09a0dd173c4f44970d,Z:\ScanOriginal\2021-01-03 Mia Liuyi Yang Equitable Contract.pdf,pdf,7494650,1630184765,2026-07-26 19:12:06,
d639fd1e504ad095688f0ec6d501a7e4b0fa58304bc3b011a57026f6befe17f3,Z:\ScanOriginal\2021-01-03 Xiaoning Yang Equitable Contract.pdf,pdf,8006883,1630184769,2026-07-26 19:12:06,
21d5f4efc6fb48b6d25dcd22824c0f543bd0cc75e40040c2672e59fae8eaec91,Z:\ScanOriginal\2021-09-09 20210909_181936_Raven_Scan.pdf,pdf,214226,1631229721,2026-07-26 19:12:06,
7a3de82a826931a8474956f943a8ba4fb88149237578af305e43b3a9e7fb9b6f,Z:\ScanOriginal\2021-09-07 20210914_172638_Raven_Scan.pdf,pdf,301572,1631662047,2026-07-26 19:12:06,
09dfdba3349eaf7a66a7c87fe2d312d53cd340523e1d70bc6cc7bb11ddd87f10,Z:\ScanOriginal\2019-08-10 Dec Drawing blueprint.pdf,pdf,2001016,1631729493,2026-07-26 19:12:06,
3feb0cdae2ada068049122693a2026c0b9bec2d503071dd1743c16458e30950a,Z:\ScanOriginal\2021-09-15 Dec Approval TRCA.pdf,pdf,1050554,1631729572,2026-07-26 19:12:06,
6bd18860c5d70a9d14467665c5d9c833528ac30c9f82a1ac2f05808fbc46063d,Z:\ScanOriginal\2021-06-30 memberStatementDetails.pdf,pdf,162831,1631734477,2026-07-26 19:12:06,
0b2b70cae837e47a2dd49d3a5f1b6aa4fd13043b099278465fcc0da0ee308320,Z:\ScanOriginal\2016-02-11 20210916_134543_Raven_Scan.pdf,pdf,868235,1631817963,2026-07-26 19:12:06,
de26e4cc490adf5fea73448f07714ac42466f53a0b94515535469e1df695a889,Z:\ScanOriginal\2016-02-11 20210916_134605_Raven_Scan.pdf,pdf,878465,1631817981,2026-07-26 19:12:06,
